"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[nu]"    
          0,           0,         340,      -3.811334945,      -2.730853106,      -3.517789317,       1.648978257,       -1.72910244
          0,           0,         350,      -3.813289084,      -2.750060027,      -3.539072755,       1.647047689,      -1.743306845
          0,           0,         360,      -3.812950809,      -2.768600722,      -3.559364738,       1.647395805,       -1.75664915
          0,           0,         370,       -3.81193484,      -2.786502134,      -3.578696442,       1.648429161,      -1.769244077
          0,           0,         380,      -3.809473076,      -2.803724237,      -3.597080108,       1.650908283,      -1.781192018
          0,           0,         390,      -3.809366218,      -2.820408699,      -3.614559806,       1.651036238,      -1.792580033
          0,           0,         400,      -3.810608097,      -2.836620227,        -3.6311721,       1.649815525,      -1.803483072
          0,           0,         410,      -3.811629046,       -2.85237967,      -3.646943999,       1.648802123,      -1.813965305
          0,           0,         420,      -3.812270818,      -2.867591025,      -3.661918759,       1.648172871,      -1.824081431
          0,           0,         430,      -3.815597024,      -2.882406939,      -3.676139147,        1.64484976,      -1.833877939
          0,           0,         440,        -3.8176913,      -2.896673997,      -3.689660938,       1.642755768,      -1.843394253
          0,           0,         450,      -3.821082619,      -2.910490747,      -3.702510176,       1.639356198,      -1.852663772
          0,           0,         460,      -3.821313294,      -2.923694074,      -3.714715935,       1.639115068,      -1.861714778
          0,           0,         470,      -3.827765772,      -2.936962067,      -3.726323552,       1.632661475,      -1.870571231
          0,           0,         480,      -3.832902835,      -2.949700501,      -3.737431304,       1.627517266,      -1.879253448
          0,           0,         490,      -3.837128823,      -2.961965067,      -3.748048971,       1.623282198,      -1.887778687
          0,           0,         500,      -3.840806196,      -2.973830819,      -3.758233549,       1.619597201,      -1.896161641
          0,           0,         510,      -3.845039124,      -2.985405873,      -3.768036998,       1.615356432,      -1.904414848
          0,           0,         520,      -3.847461553,      -2.996425806,      -3.777544458,       1.612923641,      -1.912549044
          0,           0,         530,      -3.851830949,      -3.007304158,      -3.786718814,       1.608547516,      -1.920573454
          0,           0,         540,      -3.855336391,       -3.01778129,      -3.795624251,       1.605034259,      -1.928496037
          0,           0,         550,      -3.858487093,      -3.027898521,      -3.804121531,         1.6018754,      -1.936323686
          0,           0,         560,      -3.863449591,      -3.037839139,      -3.812177506,       1.596906838,      -1.944062401
          0,           0,         570,      -3.869007049,      -3.047389592,      -3.819885283,       1.591342408,      -1.951717429
          0,           0,         580,      -3.875159843,       -3.05655942,      -3.827340818,       1.585182806,      -1.959293379
          0,           0,         590,      -3.881723184,      -3.065405943,      -3.834566432,       1.578613268,      -1.966794327
          0,           0,         600,      -3.888968471,       -3.07412091,      -3.841520693,       1.571362527,      -1.974223889
          0,           0,         610,       -3.89586544,      -3.082654509,      -3.847963266,        1.56445905,      -1.981585296
          0,           0,         620,      -3.903083516,      -3.091014216,       -3.85337585,       1.557234155,      -1.988881446
          0,           0,         630,       -3.91094559,      -3.099203843,      -3.857453697,       1.549365454,      -1.996114954
          0,           0,         640,      -3.919076829,      -3.107291442,      -3.860266853,       1.541227665,      -2.003288191
          0,           0,         650,      -3.926983093,      -3.115369219,      -3.862307402,       1.533315006,      -2.010403318
          0,           0,         660,      -3.934396533,      -3.123587196,      -3.863538723,       1.525899595,      -2.017462318
          0,           0,         670,      -3.939916533,      -3.131882575,      -3.864518168,       1.520381812,      -2.024467007
          0,           0,         680,       -3.94343091,      -3.140289508,      -3.866199989,       1.516871882,      -2.031419071
          0,           0,         690,      -3.945878634,      -3.148753459,      -3.868672394,       1.514438693,      -2.038320069
          0,           0,         700,      -3.948545337,      -3.157129671,      -3.870607683,        1.51178561,      -2.045171456
          0,           0,         710,      -3.951762656,      -3.165314238,      -3.871679512,        1.50858226,      -2.051974593
          0,           0,         720,      -3.955205355,      -3.173254235,       -3.87290865,       1.505154411,      -2.058730756
          0,           0,         730,      -3.958734984,      -3.180932816,      -3.873581153,       1.501640407,      -2.065441147
          0,           0,         740,      -3.963647119,      -3.188393922,      -3.874011769,       1.496738435,      -2.072106901
          0,           0,         750,      -3.969196817,      -3.195609719,      -3.875859609,       1.491191502,      -2.078729093
          0,           0,         760,      -3.974461161,      -3.202640329,      -3.877631541,       1.485937524,      -2.085308744
          0,           0,         770,      -3.980173115,      -3.209640675,      -3.877979725,       1.480242748,      -2.091846824
          0,           0,         780,      -3.984882047,        -3.2165994,      -3.879305218,       1.475541201,      -2.098344265
          0,           0,         790,      -3.990619198,      -3.223402329,      -3.883329434,       1.469803686,       -2.10480195
          0,           0,         800,      -3.998597442,      -3.229899825,      -3.883801707,       1.461827544,       -2.11122073
          0,           0,         810,      -4.004874425,      -3.236352061,      -3.883173717,       1.455549418,       -2.11760142
          0,           0,         820,       -4.01087427,      -3.242755158,      -3.883473831,       1.449537564,      -2.123944806
          0,           0,         830,      -4.015570248,      -3.249124481,      -3.885892505,       1.444828664,      -2.130251643
          0,           0,         840,      -4.019296269,      -3.255496428,      -3.890175516,       1.441101949,      -2.136522661
          0,           0,         850,      -4.027074574,      -3.261631426,      -3.895522561,       1.433325366,      -2.142758564
          0,           0,         860,      -4.032282247,      -3.267688146,       -3.89980504,        1.42811892,      -2.148960034
          0,           0,         870,      -4.036192627,      -3.273704983,      -3.902247905,       1.424210171,      -2.155127733
          0,           0,         880,      -4.040047834,      -3.279725031,      -3.904913812,        1.42035582,        -2.1612623
          0,           0,         890,       -4.04422512,      -3.285729803,      -3.908835181,       1.416179264,      -2.167364358
          0,           0,         900,      -4.049672092,       -3.29167024,      -3.912751938,       1.410734057,      -2.173434512
          0,           0,         910,      -4.055103808,      -3.297538739,      -3.916359042,       1.405305319,       -2.17947335
          0,           0,         920,      -4.059991678,       -3.30335033,      -3.919650497,       1.400422272,      -2.185481446
          0,           0,         930,      -4.064508313,      -3.309105777,        -3.9225847,       1.395910945,      -2.191459359
          0,           0,         940,      -4.068914836,      -3.314803129,      -3.924812082,       1.391508269,      -2.197407632
          0,           0,         950,      -4.074096335,      -3.320461652,      -3.926755583,        1.38632855,      -2.203326798
          0,           0,         960,      -4.079075161,      -3.326063009,      -3.928650311,       1.381350887,      -2.209217377
          0,           0,         970,      -4.083978838,      -3.331618244,      -3.930421431,       1.376448975,      -2.215079876
          0,           0,         980,      -4.088935656,      -3.337127814,      -3.931756045,       1.371494741,      -2.220914794
          0,           0,         990,      -4.093886138,      -3.342589392,      -3.933082608,       1.366547552,      -2.226722617
          0,           0,        1000,      -4.098859344,      -3.347997061,      -3.934532029,       1.361578341,       -2.23250382
          0,           0,        1010,      -4.103899278,      -3.353344844,      -3.935923767,        1.35654271,      -2.238258872
          0,           0,        1020,      -4.108829238,      -3.358631753,      -3.937477472,       1.351617358,      -2.243988229
          0,           0,        1030,      -4.113635829,      -3.363858686,       -3.93921547,       1.346816081,      -2.249692339
          0,           0,        1040,      -4.118650872,      -3.369058643,      -3.941120059,       1.341807749,      -2.255371646
          0,           0,        1050,      -4.123772242,      -3.374224804,      -3.943269139,       1.336693926,      -2.261026579
          0,           0,        1060,      -4.128708949,      -3.379323616,      -3.945968709,       1.331765517,      -2.266657563
          0,           0,        1070,      -4.133337985,       -3.38435553,      -3.948990092,       1.327145969,      -2.272265016
          0,           0,        1080,      -4.137724024,      -3.389314519,      -3.952094103,       1.322770346,      -2.277849345
          0,           0,        1090,       -4.14206734,      -3.394224647,      -3.955723972,       1.318439754,      -2.283410956
          0,           0,        1100,      -4.146898317,      -3.399122853,      -3.959395825,       1.313624565,      -2.288950241
          0,           0,        1110,      -4.151626983,      -3.403933598,      -3.962834413,       1.308914661,      -2.294467591
          0,           0,        1120,      -4.156046008,       -3.40867055,      -3.966376209,       1.304518821,      -2.299963386
          0,           0,        1130,      -4.160327214,       -3.41335625,      -3.969532868,       1.300262568,      -2.305438003
          0,           0,        1140,      -4.164606136,      -3.418032254,      -3.972428079,       1.296010711,      -2.310891811
          0,           0,        1150,      -4.170345427,      -3.422713383,      -3.976175707,       1.290291447,      -2.316325174
          0,           0,        1160,      -4.176202042,      -3.427393989,      -3.980545508,       1.284450271,      -2.321738451
          0,           0,        1170,      -4.181981596,      -3.432059447,      -3.986411869,       1.278694956,      -2.327131992
          0,           0,        1180,      -4.187669028,      -3.436651481,      -3.993463643,       1.273042632,      -2.332506144
          0,           0,        1190,      -4.192596359,      -3.441117575,      -4.001350066,       1.268167315,      -2.337861248
          0,           0,        1200,      -4.197663162,      -3.445489499,      -4.010000087,       1.263153913,       -2.34319764
          0,           0,        1210,      -4.203895096,      -3.449811853,      -4.018704336,       1.256944794,       -2.34851565
          0,           0,        1220,      -4.210814924,      -3.454125318,       -4.02741492,       1.250027539,      -2.353815603
          0,           0,        1230,      -4.216804884,      -3.458346871,      -4.035969586,       1.244053221,       -2.35909782
          0,           0,        1240,      -4.221878101,      -3.462446878,      -4.044410554,       1.239024742,      -2.364362614
          0,           0,        1250,      -4.228518443,      -3.466503762,      -4.050868076,       1.232429294,      -2.369610297
          0,           0,        1260,      -4.235649756,      -3.470502811,      -4.054282975,       1.225312245,      -2.374841172
          0,           0,        1270,      -4.242276811,      -3.474351598,        -4.0543671,         1.2187024,      -2.380055542
          0,           0,        1280,      -4.248153163,      -3.478041377,      -4.051681935,       1.212825315,      -2.385253701
          0,           0,        1290,      -4.253781013,      -3.481589382,      -4.046425394,       1.207168765,       -2.39043594
          0,           0,        1300,      -4.259170501,      -3.485020095,      -4.039880232,       1.201731029,      -2.395602546
          0,           0,        1310,      -4.262583813,      -3.488367091,      -4.037119574,       1.198262158,      -2.400753801
          0,           0,        1320,      -4.263278691,       -3.49165307,      -4.037679794,       1.197497318,      -2.405889983
          0,           0,        1330,      -4.262171294,      -3.494922969,      -4.040635443,       1.198527095,      -2.411011364
          0,           0,        1340,      -4.260636047,      -3.498200115,       -4.04606419,       1.199990174,      -2.416118214
          0,           0,        1350,       -4.25888871,      -3.501469719,      -4.053953879,       1.201679634,      -2.421210797
          0,           0,        1360,      -4.256755859,      -3.504816706,      -4.064491583,       1.203754872,      -2.426289373
          0,           0,        1370,      -4.254536575,      -3.508237468,      -4.077517589,       1.205924473,        -2.4313542
          0,           0,        1380,       -4.25325967,      -3.511649944,      -4.092024999,       1.207170369,      -2.436405529
          0,           0,        1390,      -4.253959816,      -3.515039124,      -4.105497745,        1.20645585,      -2.441443609
          0,           0,        1400,      -4.257928044,      -3.518469253,      -4.115494377,       1.202486023,      -2.446468681
          0,           0,        1410,      -4.264874837,      -3.521943489,      -4.122356952,       1.195548848,      -2.451480989
          0,           0,        1420,       -4.27227848,      -3.525394086,      -4.129456366,       1.188154812,      -2.456480766
          0,           0,        1430,      -4.279331492,      -3.528766043,      -4.139287759,       1.181111137,      -2.461468246
          0,           0,        1440,      -4.287043053,      -3.532037854,      -4.148375934,       1.173407784,      -2.466443656
          0,           0,        1450,      -4.294848879,      -3.535215181,       -4.15490192,        1.16561871,      -2.471407224
          0,           0,        1460,      -4.300154862,      -3.538402599,      -4.160337605,        1.16034371,      -2.476359168
          0,           0,        1470,      -4.302887215,      -3.541659403,      -4.164245168,       1.157653647,      -2.481299705
          0,           0,        1480,      -4.304189915,       -3.54498953,      -4.166133889,       1.156375801,      -2.486229051
          0,           0,        1490,      -4.304929449,      -3.548358588,      -4.166508658,        1.15563013,      -2.491147415
          0,           0,        1500,      -4.305273855,      -3.551709729,      -4.165926573,       1.155271898,      -2.496055003
          0,           0,        1510,      -4.305502033,      -3.554999248,      -4.164162011,       1.155026349,       -2.50095202
          0,           0,        1520,      -4.306006772,      -3.558202569,      -4.161186827,       1.154494707,      -2.505838664
          0,           0,        1530,      -4.306649043,      -3.561321609,      -4.158033896,       1.153821099,      -2.510715131
          0,           0,        1540,      -4.307164205,      -3.564363029,      -4.155961989,       1.153275629,      -2.515581615
          0,           0,        1550,      -4.307181248,      -3.567344832,      -4.155576154,        1.15322654,      -2.520438306
          0,           0,        1560,       -4.30672353,      -3.570280958,      -4.156827948,       1.153658604,       -2.52528539
          0,           0,        1570,      -4.306402388,      -3.573190124,      -4.159308547,       1.153962329,      -2.530123049
          0,           0,        1580,       -4.30636082,      -3.576057244,      -4.162042543,       1.153997068,      -2.534951463
          0,           0,        1590,      -4.306780407,      -3.578882726,      -4.164129193,       1.153577846,       -2.53977081
          0,           0,        1600,      -4.307739257,      -3.581672578,       -4.16516913,       1.152625437,      -2.544581263
          0,           0,        1610,      -4.309267811,      -3.584432857,      -4.165432238,       1.151103435,      -2.549382993
          0,           0,        1620,      -4.310697441,      -3.587165896,      -4.165599254,       1.149682183,      -2.554176167
          0,           0,        1630,      -4.311706765,      -3.589870411,      -4.166177738,       1.148683444,       -2.55896095
          0,           0,        1640,      -4.312226761,      -3.592543693,      -4.167392294,       1.148175389,      -2.563737504
          0,           0,        1650,      -4.312450421,      -3.595189626,       -4.16902019,        1.14796441,      -2.568505986
          0,           0,        1660,      -4.312640918,      -3.597809198,      -4.170555852,       1.147782387,      -2.573266554
          0,           0,        1670,      -4.312991805,      -3.600405882,      -4.171509513,       1.147433001,      -2.578019361
          0,           0,        1680,      -4.313492844,      -3.602976031,      -4.171760258,        1.14692653,      -2.582764557
          0,           0,        1690,      -4.314001191,      -3.605522985,      -4.171526709,       1.146407095,      -2.587502288
          0,           0,        1700,      -4.314383895,      -3.608044923,      -4.171228379,        1.14601008,      -2.592232701
          0,           0,        1710,      -4.314609474,      -3.610534908,      -4.171284491,       1.145769758,      -2.596955937
          0,           0,        1720,       -4.31492155,      -3.612990329,      -4.171803893,       1.145445734,      -2.601672137
          0,           0,        1730,      -4.315445912,      -3.615415793,      -4.172671109,       1.144913422,      -2.606381438
          0,           0,        1740,      -4.316040248,      -3.617810224,      -4.173696333,       1.144315024,      -2.611083974
          0,           0,        1750,      -4.316640212,      -3.620182403,      -4.174663651,        1.14371446,      -2.615779876
          0,           0,        1760,      -4.317239253,      -3.622535757,      -4.175456132,       1.143117229,      -2.620469276
          0,           0,        1770,      -4.317902954,      -3.624866456,      -4.176197343,       1.142457191,        -2.6251523
          0,           0,        1780,      -4.318623685,      -3.627174477,      -4.177017924,       1.141742235,      -2.629829073
          0,           0,        1790,      -4.319572296,      -3.629464433,      -4.178048356,       1.140800182,      -2.634499717
          0,           0,        1800,      -4.320467502,      -3.631731757,      -4.179259821,       1.139912181,      -2.639164353
          0,           0,        1810,      -4.321462692,       -3.63396677,         -4.180533,        1.13892359,        -2.6438231
          0,           0,        1820,      -4.322510726,      -3.636172761,       -4.18170149,       1.137880017,      -2.648476071
          0,           0,        1830,      -4.323732913,      -3.638352048,      -4.182672208,       1.136659154,      -2.653123382
          0,           0,        1840,      -4.325113212,      -3.640516469,      -4.183475181,         1.1352759,      -2.657765143
          0,           0,        1850,       -4.32636356,      -3.642664341,      -4.184156984,       1.134021111,      -2.662401464
          0,           0,        1860,       -4.32749316,      -3.644796894,      -4.184800784,        1.13288694,      -2.667032452
          0,           0,        1870,      -4.328528909,      -3.646919152,       -4.18547695,       1.131847403,      -2.671658212
          0,           0,        1880,      -4.329507172,      -3.649015053,      -4.186170768,       1.130867088,      -2.676278848
          0,           0,        1890,       -4.33047688,      -3.651082289,      -4.186853349,       1.129896566,       -2.68089446
          0,           0,        1900,      -4.331437253,      -3.653116142,      -4.187480179,       1.128935615,      -2.685505148
          0,           0,        1910,      -4.332348476,      -3.655112325,      -4.188038569,       1.128024615,      -2.690111009
          0,           0,        1920,      -4.333204309,      -3.657067359,      -4.188569452,       1.127169599,      -2.694712139
          0,           0,        1930,      -4.333967059,      -3.658984101,      -4.189105977,       1.126408447,      -2.699308632
          0,           0,        1940,      -4.334667098,      -3.660871276,      -4.189661372,       1.125710577,      -2.703900578
          0,           0,        1950,      -4.335383086,      -3.662739533,      -4.190222094,       1.124996456,      -2.708488068
          0,           0,        1960,      -4.336029517,      -3.664586276,      -4.190767996,       1.124351441,      -2.713071191
          0,           0,        1970,       -4.33658531,      -3.666412355,      -4.191291833,       1.123796572,      -2.717650033
          0,           0,        1980,      -4.337086027,      -3.668219695,      -4.191794346,       1.123296083,      -2.722224678
          0,           0,        1990,      -4.337593124,      -3.670008471,      -4.192277195,       1.122788704,      -2.726795211
          0,           0,        2000,      -4.338279244,       -3.67178789,      -4.192745368,       1.122101744,      -2.731361712
          0,           0,        2010,      -4.339086007,      -3.673571352,      -4.193189929,        1.12129388,      -2.735924262
          0,           0,        2020,      -4.339842805,      -3.675338853,      -4.193614465,       1.120536007,      -2.740482938
          0,           0,        2030,      -4.340593003,      -3.677095601,      -4.194020795,       1.119785121,      -2.745037819
          0,           0,        2040,      -4.341473463,      -3.678832988,      -4.194419037,       1.118904249,      -2.749588979
          0,           0,        2050,      -4.342577198,      -3.680556478,      -4.194823569,       1.117800229,      -2.754136492
          0,           0,        2060,      -4.343580047,      -3.682265092,       -4.19525964,       1.116797606,       -2.75868043
          0,           0,        2070,      -4.344539854,      -3.683958619,      -4.195724013,       1.115838478,      -2.763220866
          0,           0,        2080,      -4.345471743,      -3.685633589,       -4.19622273,       1.114907582,      -2.767757867
          0,           0,        2090,      -4.346392273,      -3.687286988,      -4.196745489,       1.113988075,      -2.772291502
          0,           0,        2100,      -4.347293733,      -3.688915328,      -4.197280744,       1.113087402,       -2.77682184
          0,           0,        2110,      -4.348159226,      -3.690515913,      -4.197818081,       1.112222353,      -2.781348943
          0,           0,        2120,      -4.348952707,      -3.692086866,      -4.198359424,       1.111429106,      -2.785872877
          0,           0,        2130,      -4.349651619,      -3.693628082,      -4.198900871,       1.110730356,      -2.790393706
          0,           0,        2140,      -4.350263338,      -3.695143247,      -4.199441438,       1.110118778,      -2.794911491
          0,           0,        2150,      -4.350852833,       -3.69663977,      -4.199991547,       1.109529403,      -2.799426292
          0,           0,        2160,      -4.351436972,      -3.698123206,      -4.200557862,       1.108945521,      -2.803938169
          0,           0,        2170,      -4.351978431,      -3.699593604,       -4.20113488,       1.108404538,      -2.808447179
          0,           0,        2180,      -4.352501078,      -3.701054726,      -4.201713362,       1.107882414,      -2.812953379
          0,           0,        2190,      -4.353011053,      -3.702499782,      -4.202297625,        1.10737326,      -2.817456826
          0,           0,        2200,      -4.353529933,      -3.703928521,      -4.202893244,       1.106855418,      -2.821957574
          0,           0,        2210,       -4.35439998,      -3.705372417,      -4.203491845,       1.105986027,      -2.826455677
          0,           0,        2220,      -4.355189105,      -3.706811387,      -4.204091224,       1.105197626,      -2.830951187
          0,           0,        2230,      -4.355934212,      -3.708237996,       -4.20468049,       1.104453166,      -2.835444155
          0,           0,        2240,      -4.356645946,      -3.709651611,      -4.205250772,       1.103741917,      -2.839934633
          0,           0,        2250,      -4.357542637,      -3.711059565,      -4.205796591,       1.102845216,      -2.844422669
          0,           0,        2260,      -4.358529131,      -3.712459028,      -4.206325186,       1.101858338,      -2.848908312
          0,           0,        2270,      -4.359467175,      -3.713845265,      -4.206869109,       1.100919976,       -2.85339161
          0,           0,        2280,      -4.360389664,       -3.71521891,      -4.207410006,       1.099997143,      -2.857872609
          0,           0,        2290,      -4.361292908,      -3.716576859,       -4.20794724,       1.099093596,      -2.862351354
          0,           0,        2300,      -4.362181186,      -3.717917083,      -4.208478847,       1.098205092,       -2.86682789
          0,           0,        2310,      -4.363050142,      -3.719238098,      -4.209007803,       1.097336013,      -2.871302262
          0,           0,        2320,      -4.363868617,       -3.72053757,      -4.209538205,       1.096517606,      -2.875774511
          0,           0,        2330,      -4.364619373,      -3.721814518,      -4.210073302,       1.095767122,       -2.88024468
          0,           0,        2340,      -4.365295235,      -3.723070719,      -4.210614873,       1.095091695,       -2.88471281
          0,           0,        2350,      -4.365936079,      -3.724310618,      -4.211166492,       1.094451383,      -2.889178942
          0,           0,        2360,      -4.366580622,      -3.725539328,      -4.211726802,        1.09380739,      -2.893643115
          0,           0,        2370,      -4.367175324,      -3.726756376,      -4.212289897,       1.093213229,      -2.898105367
          0,           0,        2380,      -4.367720151,      -3.727962798,      -4.212855613,       1.092669017,      -2.902565738
          0,           0,        2390,      -4.368202951,       -3.72915974,       -4.21341527,       1.092186864,      -2.907024263
          0,           0,        2400,      -4.368656321,      -3.730346941,      -4.213976317,       1.091734158,       -2.91148098
          0,           0,        2410,       -4.36911584,      -3.731524811,      -4.214540708,       1.091275247,      -2.915935924
          0,           0,        2420,       -4.36965164,      -3.732697964,      -4.215108441,       1.090739933,       -2.92038913
          0,           0,        2430,      -4.370354903,      -3.733884298,      -4.215679985,       1.090036902,      -2.924840633
          0,           0,        2440,      -4.371028721,      -3.735065591,      -4.216256482,       1.089363326,      -2.929290466
          0,           0,        2450,      -4.371702835,      -3.736238637,      -4.216853521,       1.088689501,      -2.933738661
          0,           0,        2460,      -4.372363583,      -3.737405274,      -4.217453728,       1.088029135,      -2.938185251
          0,           0,        2470,      -4.373015109,      -3.738563826,      -4.218058941,       1.087378075,      -2.942630269
          0,           0,        2480,      -4.373887155,      -3.739719593,      -4.218672383,       1.086506228,      -2.947073744
          0,           0,        2490,      -4.374726899,      -3.740871681,      -4.219287811,       1.085666675,      -2.951515708
          0,           0,        2500,      -4.375544368,      -3.742019875,      -4.219905679,       1.084849399,      -2.955956189
          0,           0,        2510,      -4.376356048,      -3.743165288,      -4.220531502,       1.084037907,      -2.960395217
          0,           0,        2520,       -4.37718387,      -3.744310304,      -4.221164092,       1.083210255,      -2.964832822
          0,           0,        2530,       -4.37801819,      -3.745444504,       -4.22181061,        1.08237611,      -2.969269029
          0,           0,        2540,      -4.378831802,      -3.746564105,      -4.222466912,       1.081562704,      -2.973703869
          0,           0,        2550,      -4.379592519,      -3.747667099,      -4.223131579,       1.080802298,      -2.978137366
          0,           0,        2560,      -4.380291999,      -3.748755536,      -4.223806415,       1.080103264,      -2.982569547
          0,           0,        2570,      -4.380955715,      -3.749833148,       -4.22449064,       1.079440112,      -2.987000438
          0,           0,        2580,      -4.381608318,      -3.750903054,      -4.225179272,       1.078788131,      -2.991430064
          0,           0,        2590,      -4.382256727,      -3.751965675,      -4.225873699,       1.078140365,       -2.99585845
          0,           0,        2600,        -4.3828851,      -3.753020216,      -4.226573083,       1.077512684,      -3.000285621
          0,           0,        2610,        -4.3834691,        -3.7540666,      -4.227276983,       1.076929428,      -3.004711601
          0,           0,        2620,      -4.384009008,      -3.755105129,        -4.2279863,       1.076390308,      -3.009136412
          0,           0,        2630,      -4.384531336,      -3.756136825,      -4.228701081,       1.075868771,      -3.013560077
          0,           0,        2640,      -4.385051372,      -3.757162051,      -4.229418381,       1.075349485,      -3.017982619
          0,           0,        2650,      -4.385577924,      -3.758181224,      -4.230137171,       1.074823609,      -3.022404059
          0,           0,        2660,      -4.386109381,      -3.759194847,       -4.23086095,       1.074292789,       -3.02682442
          0,           0,        2670,      -4.386648713,      -3.760203105,      -4.231588287,       1.073754049,      -3.031243721
          0,           0,        2680,       -4.38719662,      -3.761206462,        -4.2323216,        1.07320669,      -3.035661985
          0,           0,        2690,      -4.387756771,      -3.762205975,      -4.233058177,        1.07264704,       -3.04007923
          0,           0,        2700,      -4.388373239,      -3.763204928,      -4.233802506,       1.072031002,      -3.044495478
          0,           0,        2710,      -4.389038537,      -3.764210318,      -4.234552935,       1.071366059,      -3.048910747
          0,           0,        2720,       -4.38969468,      -3.765215576,      -4.235306946,       1.070710281,      -3.053325056
          0,           0,        2730,      -4.390352325,      -3.766217944,      -4.236065899,       1.070052993,      -3.057738425
          0,           0,        2740,      -4.391008391,      -3.767216163,      -4.236832215,       1.069397276,       -3.06215087
          0,           0,        2750,      -4.391668401,      -3.768210672,      -4.237604851,       1.068737616,      -3.066562411
          0,           0,        2760,      -4.392331127,      -3.769202444,      -4.238383357,       1.068075222,      -3.070973065
          0,           0,        2770,      -4.392997543,      -3.770191202,      -4.239169837,       1.067409135,      -3.075382849
          0,           0,        2780,      -4.393764125,      -3.771180138,      -4.239962107,       1.066642706,       -3.07979178
          0,           0,        2790,      -4.394535434,      -3.772168457,      -4.240759351,        1.06587151,      -3.084199874
          0,           0,        2800,      -4.395317016,      -3.773157144,      -4.241566345,       1.065090079,      -3.088607147
          0,           0,        2810,      -4.396100857,      -3.774146413,       -4.24238026,       1.064306401,      -3.093013616
          0,           0,        2820,      -4.396883542,      -3.775137078,      -4.243201981,       1.063523901,      -3.097419296
          0,           0,        2830,      -4.397677975,      -3.776130578,      -4.244029659,       1.062729693,      -3.101824202
