"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_Nu_Tilde"
136, 2.055463343858719e-01, 4.527130722999573e-01, -2.117488218573271e-02, 8.248941278181561e-01, 5.858484752586435e-03, 2.881633560156802e+02, 7.299235725076869e-02, -3.286494208556994e-02, 1.288540274981373e+00, 1.789362066605514e-05, 1.001000000000000e+03, 1.058351330510027e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.513409625678723e-02, -2.641196181228923e-03, -1.304594216780315e-02, 4.196521428826226e-03, -7.622446375332013e+02, -5.029563879850579e-03
137, 2.055463343858719e-01, 4.768421053886414e-01, -4.821532375285642e-02, 6.467263235232785e-01, 3.803423036288223e-03, 2.881694227642965e+02, 2.547549392329529e-02, -7.483365474601338e-02, 1.288513147710703e+00, 1.789391337191662e-05, 1.001000000000000e+03, 3.695680152727676e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.320552608935312e-02, -1.868887089164040e-03, -7.086292405405577e-03, 1.411442080700830e-03, -5.393886075736766e+02, -8.131242156122070e-04
138, 2.944536507129669e-01, 2.315790019929409e-02, -4.202252562549802e-03, 6.721936208124006e-01, 1.989530706794085e-03, 2.881685753070151e+02, 2.868083369685337e-02, -6.522198607092662e-03, 1.288516937019957e+00, 1.789387248434251e-05, 1.001000000000000e+03, 4.153194919542749e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.731904552241629e-02, -8.444948209056968e-05, -1.819693300546786e-03, -2.602369009710276e-04, -2.478076506187631e+01, -8.734256555887419e-04
139, 2.944536507129669e-01, 4.728693515062332e-02, 5.168633461835270e-03, 8.446202628928714e-01, 2.360375541968551e-03, 2.881626432282828e+02, 8.222452719928697e-02, 8.022091357807341e-03, 1.288543462262204e+00, 1.789358627560282e-05, 1.001000000000000e+03, 1.190116342039351e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.069811003333808e-01, 1.926423534534708e-04, -4.668798935207795e-03, -2.586343897285383e-04, 5.497918495738215e+01, -5.394913138855876e-03
140, 2.944536507129669e-01, 7.231818884611130e-02, 3.550178070497623e-03, 9.197462597669579e-01, 1.924455455194263e-03, 2.881586700857537e+02, 1.496090271975845e-01, 5.510132035538759e-03, 1.288561228747694e+00, 1.789339457930831e-05, 1.001000000000000e+03, 2.164822535111414e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.946170220280319e-01, 2.877454956485091e-04, -7.571033456856210e-03, 1.729137422040662e-05, 8.262429711624898e+01, -1.609688191212353e-02
141, 2.944536507129669e-01, 9.816794097423553e-02, 1.424679915896121e-03, 9.581481001663477e-01, 1.207625001835133e-03, 2.881556829628400e+02, 2.243034311104566e-01, 2.211205829421265e-03, 1.288574586425503e+00, 1.789325045567965e-05, 1.001000000000000e+03, 3.244692551546519e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.917082324770770e-01, 1.058832469420938e-04, -9.221918278880348e-03, 2.174854406014456e-04, 3.061076944407793e+01, -3.359067384294877e-02
142, 2.944536507129669e-01, 1.247382611036301e-01, 4.602930920655224e-04, 9.784342037678773e-01, 6.434891346618898e-04, 2.881535168241302e+02, 3.000965279061347e-01, 7.144080274181629e-04, 1.288584273037427e+00, 1.789314594270107e-05, 1.001000000000000e+03, 4.339770292751210e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.901667707779701e-01, -4.438011270993759e-05, -9.064186174708132e-03, 2.349093061886748e-04, -1.232727486797948e+01, -5.639941222138378e-02
143, 2.944536507129669e-01, 1.519181430339813e-01, 1.583042921732905e-04, 9.889777565203233e-01, 2.926216456935063e-04, 2.881520593337874e+02, 3.710962499026209e-01, 2.456996619172598e-04, 1.288590790773716e+00, 1.789307562074212e-05, 1.001000000000000e+03, 5.364949597383705e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.823407343193437e-01, -5.793020748508870e-05, -7.606663764343019e-03, 1.629890500677526e-04, -1.602871840350443e+01, -8.153908516606817e-02
144, 2.944536507129669e-01, 1.795850545167923e-01, 1.050699755674369e-04, 9.942129851852551e-01, 1.067145977958208e-04, 2.881511612985462e+02, 4.318114675115794e-01, 1.630761688148951e-04, 1.288594806721236e+00, 1.789303229165815e-05, 1.001000000000000e+03, 6.241148598674318e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.611198653586751e-01, -6.342356763641748e-05, -5.944673335524842e-03, 7.994091132851149e-05, -1.759793624560361e+01, -1.054057134606716e-01
145, 2.944536507129669e-01, 2.076069861650467e-01, 9.009763613732340e-05, 9.966297095790129e-01, 2.699466183205797e-05, 2.881506668469787e+02, 4.771487936377525e-01, 1.398380197692432e-04, 1.288597017882949e+00, 1.789300843495699e-05, 1.001000000000000e+03, 6.895169760695940e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.199229668689613e-01, -6.405352005680082e-05, -4.652458836161590e-03, 2.546320280216903e-05, -1.785771558656948e+01, -1.244377275771232e-01
