"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_Nu_Tilde"
1075, 8.972621522843838e-03, 1.472437474876642e-02, 2.237553844281592e-03, 8.103799830571856e-01, 6.464443002563783e-04, 2.882375777286123e+02, 3.030986812518677e-03, 3.472844706319405e-03, 1.288208473461444e+00, 1.789720147956722e-05, 1.001000000000000e+03, 4.396082208421125e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.930149964263441e-03, 1.811444837055687e-06, -3.915472787075477e-04, 5.080858366347454e-06, 2.248082313748698e+00, -4.848121455430584e-05
1076, 1.279779244214296e-02, 1.472437474876642e-02, 1.737492805827801e-03, 8.092596780627748e-01, -4.830552530404706e-04, 2.882357888019854e+02, 3.144720802083611e-03, 2.696713962172591e-03, 1.288216468688021e+00, 1.789711517833015e-05, 1.001000000000000e+03, 4.559378343523017e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.076969774029800e-03, 1.103141398857012e-06, -3.618562203707775e-04, -1.069772000012907e-05, 1.867707611361185e+00, -4.574068583452663e-05
1077, 1.624044589698315e-02, 1.472437474876642e-02, 1.546544628436397e-03, 8.094070524023496e-01, -2.883512468189343e-04, 2.882349850872329e+02, 3.196305318851955e-03, 2.400348639510161e-03, 1.288220060752253e+00, 1.789707640551167e-05, 1.001000000000000e+03, 4.633417270925981e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.143538288692294e-03, 6.143902360568928e-08, -3.297038071173385e-04, -6.591423638730234e-06, 1.410343212731195e+00, -4.200654307771117e-05
1078, 1.933883316814899e-02, 1.472437474876642e-02, 1.542758720853410e-03, 8.095906945966418e-01, -2.886711798764686e-04, 2.882342530311795e+02, 3.241251557483338e-03, 2.394472638294909e-03, 1.288223332567742e+00, 1.789704108960792e-05, 1.001000000000000e+03, 4.697963063492145e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.201571512966591e-03, 9.271268154840441e-08, -2.987215502060236e-04, -5.542707204052679e-06, 1.278758729806004e+00, -3.851648802844835e-05
1079, 2.212738245725632e-02, 1.472437474876642e-02, 1.533094034543492e-03, 8.097802646955583e-01, -3.392666463929994e-04, 2.882334032774336e+02, 3.293816562290885e-03, 2.379472349128499e-03, 1.288227130436379e+00, 1.789700009566908e-05, 1.001000000000000e+03, 4.773461516478972e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.269452291170198e-03, 1.110079965209795e-07, -2.714829677826248e-04, -5.482743971698550e-06, 1.157464500159265e+00, -3.543309622760932e-05
1080, 2.463707700371742e-02, 1.472437474876642e-02, 1.521223464782340e-03, 8.100093350515489e-01, -4.185756169478999e-04, 2.882323718968033e+02, 3.359770813403884e-03, 2.361048369986559e-03, 1.288231740093861e+00, 1.789695033958266e-05, 1.001000000000000e+03, 4.868178152249572e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.354612165746466e-03, 1.295898821418153e-07, -2.473654876695947e-04, -5.802062183257847e-06, 1.048713294435073e+00, -3.275203428810676e-05
1081, 2.689580246806145e-02, 1.472437474876642e-02, 1.507541756885014e-03, 8.102949947499818e-01, -5.305286406184495e-04, 2.882311138596049e+02, 3.444089472395717e-03, 2.339813374026097e-03, 1.288237362815945e+00, 1.789688964896539e-05, 1.001000000000000e+03, 4.989235941734710e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.463455408978991e-03, 1.545017315722762e-07, -2.259989224695550e-04, -6.442957559296019e-06, 9.529195969492706e-01, -3.044817936903848e-05
1082, 2.892865426838398e-02, 1.472437474876642e-02, 1.491823655023095e-03, 8.106533940229230e-01, -6.852661278740901e-04, 2.882295838685064e+02, 3.552890901119099e-03, 2.315417747979349e-03, 1.288244201085881e+00, 1.789681583849285e-05, 1.001000000000000e+03, 5.145389503246581e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.603853308795214e-03, 1.870279779832827e-07, -2.071062606355181e-04, -7.464439443419365e-06, 8.692581919344184e-01, -2.849521910295981e-05
1083, 3.075822256505489e-02, 1.472437474876642e-02, 1.473832150621135e-03, 8.111024479515139e-01, -8.958380138621713e-04, 2.882277359735521e+02, 3.694098040796234e-03, 2.287493637468780e-03, 1.288252460318640e+00, 1.789672669131794e-05, 1.001000000000000e+03, 5.347969192831101e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.785993001274205e-03, 2.281619039183982e-07, -1.904461441304039e-04, -8.953450126202608e-06, 7.969222524406563e-01, -2.686652165555272e-05
1084, 3.240483254194260e-02, 1.472437474876642e-02, 1.453306999205983e-03, 8.116603630772365e-01, -1.176007714187438e-03, 2.882255298774950e+02, 3.877579812979093e-03, 2.255637124330255e-03, 1.288262320682760e+00, 1.789662026324661e-05, 1.001000000000000e+03, 5.611083894227494e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.022559798901455e-03, 2.782496084902759e-07, -1.758126971504986e-04, -1.097768113987103e-05, 7.350158050151819e-01, -2.553398315344605e-05
1085, 3.388678282499313e-02, 1.472437474876642e-02, 1.429994163299364e-03, 8.123418826656219e-01, -1.537339863195916e-03, 2.882229414273924e+02, 4.114729506909498e-03, 2.219453924102691e-03, 1.288273890208488e+00, 1.789649538887728e-05, 1.001000000000000e+03, 5.951024132674013e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.328200529022257e-03, 3.365063101162471e-07, -1.630495792229703e-04, -1.354078185565605e-05, 6.824229828900990e-01, -2.446793096592650e-05
1086, 3.522053733468056e-02, 1.472437474876642e-02, 1.403730202014009e-03, 8.131536602744007e-01, -1.986320887157611e-03, 2.882199738581021e+02, 4.417443245984032e-03, 2.178690364758666e-03, 1.288287154528732e+00, 1.789635222403110e-05, 1.001000000000000e+03, 6.384812341773197e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.718220076798759e-03, 4.008252162734303e-07, -1.520588844342359e-04, -1.655279601057606e-05, 6.377740918911964e-01, -2.363893846613462e-05
1087, 3.642091527581215e-02, 1.472437474876642e-02, 1.374503092988366e-03, 8.140914099279319e-01, -2.523456401100327e-03, 2.882166639091646e+02, 4.796827970494633e-03, 2.133327786727248e-03, 1.288301949525803e+00, 1.789619254088128e-05, 1.001000000000000e+03, 6.928366678427149e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.206930469198458e-03, 4.674273536421733e-07, -1.427901185389525e-04, -1.983952920819307e-05, 5.993712312715193e-01, -2.302173234192362e-05
1088, 3.750125691294670e-02, 1.472437474876642e-02, 1.342595383277800e-03, 8.151412350856055e-01, -3.145639838771939e-03, 2.882130779226928e+02, 5.262295040665776e-03, 2.083804723386311e-03, 1.288317978754580e+00, 1.789601953975063e-05, 1.001000000000000e+03, 7.595209761657332e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.806489901141345e-03, 5.327774525836355e-07, -1.352029024633292e-04, -2.319362681459715e-05, 5.657462509597239e-01, -2.259995532916389e-05
1089, 3.847356513142586e-02, 1.472437474876642e-02, 1.308564136243140e-03, 8.162850141163855e-01, -3.850866555716495e-03, 2.882092987146445e+02, 5.821585767989745e-03, 2.030985777189415e-03, 1.288334872108458e+00, 1.789583721578293e-05, 1.001000000000000e+03, 8.396502586899302e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.526933228664460e-03, 5.935679883085394e-07, -1.292315259365233e-04, -2.643744567079408e-05, 5.356303070675679e-01, -2.237163120827646e-05
1090, 3.934863954782486e-02, 1.472437474876642e-02, 1.273117401243695e-03, 8.175069975116516e-01, -4.642432965753181e-03, 2.882054095215613e+02, 6.481728862127056e-03, 1.975969891733191e-03, 1.288352257566565e+00, 1.789564958450132e-05, 1.001000000000000e+03, 9.342409703058191e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.377399401807957e-03, 6.477977406700944e-07, -1.247751813951842e-04, -2.945361200562394e-05, 5.082170355321820e-01, -2.235577149995477e-05
1091, 4.013620689511299e-02, 1.472437474876642e-02, 1.236931406114916e-03, 8.187985289553192e-01, -5.529989117542183e-03, 2.882014821855302e+02, 7.250366285006749e-03, 1.919806621317579e-03, 1.288369814007301e+00, 1.789546011180575e-05, 1.001000000000000e+03, 1.044399649337505e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.367837312260393e-03, 6.946031325616930e-07, -1.217158843444436e-04, -3.216567061223113e-05, 4.830568701656903e-01, -2.260009468275006e-05
